game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Terrance Ferguson,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,33,26,0:10:09,0:01:51,0:00:05,195,OKC,foul,,,,,,,,Jamal Crawford,,Terrance Ferguson,,,p.foul,,,p.foul,,,,,,Ferguson P.FOUL (P1.T2) (K.Mauer),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Terrance Ferguson,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,33,26,0:10:02,0:01:58,0:00:07,197,OKC,foul,,,,,,,,Jamal Crawford,,Terrance Ferguson,,,p.foul,,,p.foul,,,,,,Ferguson P.FOUL (P2.T3) (K.Mauer),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Terrance Ferguson,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,33,26,0:09:47,0:02:13,0:00:15,199,,turnover,,,,,,,,,,,,,turnover: shot clock,,,turnover: shot clock,,,,,,TIMBERWOLVES Turnover: Shot Clock (T#7),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Terrance Ferguson,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,35,26,0:09:32,0:02:28,0:00:15,200,OKC,shot,,,,,,,,,,Carmelo Anthony,2,,,made,,Pullup Jump Shot,20,109,172,14.1,22.2,Anthony 20' Pullup Jump Shot (4 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Terrance Ferguson,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,35,26,0:09:18,0:02:42,0:00:14,201,OKC,foul,,,,,,,,Jamal Crawford,,Terrance Ferguson,,,p.foul,,,p.foul,,,,,,Ferguson P.FOUL (P3.T4) (K.Mauer),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Jerami Grant,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,35,26,0:09:18,0:02:42,0:00:00,204,OKC,sub,,,,,Jerami Grant,Terrance Ferguson,,,,Terrance Ferguson,,,,,,sub,,,,,,SUB: Grant FOR Ferguson,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Jerami Grant,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,35,28,0:09:09,0:02:51,0:00:09,205,MIN,shot,Tyus Jones,,,,,,,,,Jamal Crawford,2,,,made,,Step Back Jump Shot,19,-109,157,14.1,73.3,Crawford 19' Step Back Jump Shot (2 PTS) (Jones 1 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Jerami Grant,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,37,28,0:08:51,0:03:09,0:00:18,207,OKC,shot,,,,,,,,,,Carmelo Anthony,2,,,made,,Pullup Jump Shot,19,111,157,13.9,20.7,Anthony 19' Pullup Jump Shot (6 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Jerami Grant,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,37,28,0:08:36,0:03:24,0:00:15,208,MIN,miss,,,,,,,,,,Jamal Crawford,0,,,missed,,unknown,3,3,32,25.3,85.8,MISS Crawford 3' Driving Layup,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Jerami Grant,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,37,28,0:08:34,0:03:26,0:00:02,209,OKC,rebound,,,,,,,,,,Patrick Patterson,,,,,,rebound defensive,,,,,,Patterson REBOUND (Off:0 Def:2),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Jerami Grant,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,39,28,0:08:21,0:03:39,0:00:13,210,OKC,shot,,,,,,,,,,Carmelo Anthony,2,,,made,,Jump Shot,21,-149,149,39.9,19.9,Anthony 21' Jump Shot (8 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Jerami Grant,Gorgui Dieng,Tyus Jones,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,2,39,28,0:08:12,0:03:48,0:00:09,211,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,TIMBERWOLVES Timeout: Regular (Full 2 Short 0),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Jerami Grant,Gorgui Dieng,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,Jeff Teague,2,39,28,0:08:12,0:03:48,0:00:00,216,MIN,sub,,,,,Jeff Teague,Tyus Jones,,,,Tyus Jones,,,,,,sub,,,,,,SUB: Teague FOR Jones,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Jerami Grant,Jamal Crawford,Nemanja Bjelica,Shabazz Muhammad,Jeff Teague,Jimmy Butler,2,39,28,0:08:12,0:03:48,0:00:00,217,MIN,sub,,,,,Jimmy Butler,Gorgui Dieng,,,,Gorgui Dieng,,,,,,sub,,,,,,SUB: Butler FOR Dieng,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Raymond Felton,Patrick Patterson,Josh Huestis,Jerami Grant,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,39,28,0:08:12,0:03:48,0:00:00,218,MIN,sub,,,,,Karl-Anthony Towns,Nemanja Bjelica,,,,Nemanja Bjelica,,,,,,sub,,,,,,SUB: Towns FOR Bjelica,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,39,28,0:08:12,0:03:48,0:00:00,219,OKC,sub,,,,,Russell Westbrook,Raymond Felton,,,,Raymond Felton,,,,,,sub,,,,,,SUB: Westbrook FOR Felton,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,39,30,0:08:02,0:03:58,0:00:10,220,MIN,shot,,,,,,,,,,Karl-Anthony Towns,2,,,made,,Fadeaway Jumper,13,125,41,37.5,84.9,Towns 13' Fadeaway Jumper (8 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,39,30,0:07:47,0:04:13,0:00:15,222,OKC,turnover,,,,,,,,,,Carmelo Anthony,,,traveling ,,,traveling ,,,,,,Anthony Traveling Turnover (P1.T4),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,39,30,0:07:30,0:04:30,0:00:17,223,MIN,miss,,,,,,,,,,Jamal Crawford,0,,,missed,,Jump Shot,9,60,63,31,82.7,MISS Crawford 9' Jump Shot,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,39,30,0:07:26,0:04:34,0:00:04,224,OKC,rebound,,,,,,,,,,Patrick Patterson,,,,,,rebound defensive,,,,,,Patterson REBOUND (Off:0 Def:3),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,39,30,0:07:23,0:04:37,0:00:03,225,OKC,turnover,,,,,,,,,,Russell Westbrook,,,bad pass ,,Jeff Teague,bad pass ,,,,,,"Westbrook Bad Pass Turnover (P3.T5), Teague STEAL (1 STL)",,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,39,33,0:07:17,0:04:43,0:00:06,227,MIN,shot,Jeff Teague,,,,,,,,,Jamal Crawford,3,,,made,,Jump Shot,23,228,-15,47.8,90.5,Crawford  3PT Jump Shot (5 PTS) (Teague 5 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,42,33,0:07:04,0:04:56,0:00:13,229,OKC,shot,Patrick Patterson,,,,,,,,,Carmelo Anthony,3,,,made,,Jump Shot,27,-70,262,32,31.2,Anthony 27' 3PT Jump Shot (11 PTS) (Patterson 1 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,42,33,0:06:47,0:05:13,0:00:17,231,OKC,foul,,,,,,,,Jimmy Butler,,Josh Huestis,,,s.foul,,,s.foul,,,,,,Huestis S.FOUL (P2.PN) (J.Van Duyne),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,42,33,0:06:47,0:05:13,0:00:00,233,MIN,free throw,,,,,,,1,,2,Jimmy Butler,0,,,missed,,Free Throw 1 of 2,,,,,,MISS Butler Free Throw 1 of 2,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Jamal Crawford,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,2,42,33,0:06:47,0:05:13,0:00:00,234,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,TIMBERWOLVES Rebound,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Josh Huestis,Jerami Grant,Russell Westbrook,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,42,33,0:06:47,0:05:13,0:00:00,238,MIN,sub,,,,,Taj Gibson,Jamal Crawford,,,,Jamal Crawford,,,,,,sub,,,,,,SUB: Gibson FOR Crawford,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Patrick Patterson,Jerami Grant,Russell Westbrook,Paul George,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,42,33,0:06:47,0:05:13,0:00:00,239,OKC,sub,,,,,Paul George,Josh Huestis,,,,Josh Huestis,,,,,,sub,,,,,,SUB: George FOR Huestis,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,42,33,0:06:47,0:05:13,0:00:00,240,OKC,sub,,,,,Steven Adams,Patrick Patterson,,,,Patrick Patterson,,,,,,sub,,,,,,SUB: Adams FOR Patterson,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,42,34,0:06:47,0:05:13,0:00:00,241,MIN,free throw,,,,,,,2,,2,Jimmy Butler,1,,,made,,Free Throw 2 of 2,,,,,,Butler Free Throw 2 of 2 (7 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,42,34,0:06:28,0:05:32,0:00:19,242,OKC,miss,,,,,,,,,,Jerami Grant,0,,,missed,,Jump Shot,23,233,29,1.7,7.9,MISS Grant  3PT Jump Shot,,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,42,34,0:06:25,0:05:35,0:00:03,243,MIN,rebound,,,,,,,,,,Shabazz Muhammad,,,,,,rebound defensive,,,,,,Muhammad REBOUND (Off:0 Def:1),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,42,36,0:06:17,0:05:43,0:00:08,244,MIN,shot,,,,,,,,,,Jimmy Butler,2,,,made,,unknown,5,44,19,29.4,87.1,Butler 5' Driving Floating Bank Jump Shot (9 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,42,36,0:06:01,0:05:59,0:00:16,245,MIN,foul,,,,,,,,Russell Westbrook,,Jeff Teague,,,p.foul,,,p.foul,,,,,,Teague P.FOUL (P3.T2) (J.Van Duyne),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,44,36,0:05:53,0:06:07,0:00:08,247,OKC,shot,,,,,,,,,,Russell Westbrook,2,,,made,,Jump Bank Shot,16,-143,71,39.3,12.1,Westbrook 16' Jump Bank Shot (4 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,44,36,0:05:40,0:06:20,0:00:13,248,OKC,foul,,,,,,,,Jeff Teague,,Russell Westbrook,,,p.foul,,,p.foul,,,,,,Westbrook P.FOUL (P2.PN) (T.Brown),,
0021700074,2017-2018 Regular Season,10/27/2017,Carmelo Anthony,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,44,37,0:05:40,0:06:20,0:00:00,250,MIN,free throw,,,,,,,1,,2,Jeff Teague,1,,,made,,Free Throw 1 of 2,,,,,,Teague Free Throw 1 of 2 (2 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,44,37,0:05:40,0:06:20,0:00:00,252,OKC,sub,,,,,Josh Huestis,Carmelo Anthony,,,,Carmelo Anthony,,,,,,sub,,,,,,SUB: Huestis FOR Anthony,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,44,38,0:05:40,0:06:20,0:00:00,253,MIN,free throw,,,,,,,2,,2,Jeff Teague,1,,,made,,Free Throw 2 of 2,,,,,,Teague Free Throw 2 of 2 (3 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,44,38,0:05:32,0:06:28,0:00:08,254,OKC,miss,,,,,,,,,,Jerami Grant,0,,,missed,,Reverse Layup,1,5,11,24.5,6.1,MISS Grant 1' Reverse Layup,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,44,38,0:05:32,0:06:28,0:00:00,255,OKC,rebound,,,,,,,,,,Russell Westbrook,,,,,,rebound offensive,,,,,,Westbrook REBOUND (Off:1 Def:1),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,47,38,0:05:29,0:06:31,0:00:03,256,OKC,shot,Russell Westbrook,,,,,,,,,Paul George,3,,,made,,Jump Shot,27,8,265,24.2,31.5,George 27' 3PT Jump Shot (15 PTS) (Westbrook 4 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,47,38,0:05:13,0:06:47,0:00:16,266,MIN,miss,,,,Jerami Grant,,,,,,Karl-Anthony Towns,0,,,missed,,Layup,2,1,22,25.1,86.8,"Grant BLOCK (1 BLK), MISS Towns 2' Layup",,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,47,38,0:05:12,0:06:48,0:00:01,268,MIN,rebound,,,,,,,,,,Taj Gibson,,,,,,rebound offensive,,,,,,Gibson REBOUND (Off:2 Def:1),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,47,40,0:05:09,0:06:51,0:00:03,258,MIN,shot,,,,,,,,,,Taj Gibson,2,,,made,,unknown,1,-2,-8,24.8,89.8,Gibson 1' Cutting Layup Shot (8 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,47,40,0:05:01,0:06:59,0:00:08,259,OKC,miss,,,,,,,,,,Josh Huestis,0,,,missed,,Jump Shot,26,-138,217,38.8,26.7,MISS Huestis 26' 3PT Jump Shot,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,47,40,0:04:57,0:07:03,0:00:04,260,MIN,rebound,,,,,,,,,,Karl-Anthony Towns,,,,,,rebound defensive,,,,,,Towns REBOUND (Off:2 Def:2),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,47,40,0:04:53,0:07:07,0:00:04,261,MIN,miss,,,,,,,,,,Shabazz Muhammad,0,,,missed,,Layup,5,-31,35,21.9,85.5,MISS Muhammad 5' Layup,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,47,40,0:04:50,0:07:10,0:00:03,262,OKC,rebound,,,,,,,,,,Josh Huestis,,,,,,rebound defensive,,,,,,Huestis REBOUND (Off:0 Def:2),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,49,40,0:04:46,0:07:14,0:00:04,263,OKC,shot,Russell Westbrook,,,,,,,,,Jerami Grant,2,,,made,,Dunk,1,9,10,24.1,6,Grant 1' Dunk (6 PTS) (Westbrook 5 AST),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Shabazz Muhammad,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,2,49,40,0:04:37,0:07:23,0:00:09,265,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,TIMBERWOLVES Timeout: Regular (Full 3 Short 0),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,40,0:04:37,0:07:23,0:00:00,270,MIN,sub,,,,,Andrew Wiggins,Shabazz Muhammad,,,,Shabazz Muhammad,,,,,,sub,,,,,,SUB: Wiggins FOR Muhammad,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,40,0:04:23,0:07:37,0:00:14,271,OKC,foul,,,,,,,,Karl-Anthony Towns,,Jerami Grant,,,s.foul,,,s.foul,,,,,,Grant S.FOUL (P1.PN) (K.Mauer),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Josh Huestis,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,41,0:04:23,0:07:37,0:00:00,273,MIN,free throw,,,,,,,1,,2,Karl-Anthony Towns,1,,,made,,Free Throw 1 of 2,,,,,,Towns Free Throw 1 of 2 (9 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,41,0:04:23,0:07:37,0:00:00,275,OKC,sub,,,,,Carmelo Anthony,Josh Huestis,,,,Josh Huestis,,,,,,sub,,,,,,SUB: Anthony FOR Huestis,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,42,0:04:23,0:07:37,0:00:00,276,MIN,free throw,,,,,,,2,,2,Karl-Anthony Towns,1,,,made,,Free Throw 2 of 2,,,,,,Towns Free Throw 2 of 2 (10 PTS),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,42,0:04:12,0:07:48,0:00:11,277,OKC,turnover,,,,,,,,,,Russell Westbrook,,,,,,unknown,,,,,,Westbrook Out of Bounds - Bad Pass Turnover Turnover (P4.T6),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,42,0:03:55,0:08:05,0:00:17,278,MIN,miss,,,,,,,,,,Jeff Teague,0,,,missed,,unknown,2,-6,20,24.4,87,MISS Teague 2' Driving Layup,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,42,0:03:52,0:08:08,0:00:03,279,OKC,rebound,,,,,,,,,,Russell Westbrook,,,,,,rebound defensive,,,,,,Westbrook REBOUND (Off:1 Def:2),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,42,0:03:51,0:08:09,0:00:01,280,OKC,turnover,,,,,,,,,,Russell Westbrook,,,out of bounds lost ball turnover,,,out of bounds lost ball turnover,,,,,,Westbrook Out of Bounds Lost Ball Turnover (P5.T7),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,42,0:03:45,0:08:15,0:00:06,281,MIN,turnover,,,,,,,,,,Karl-Anthony Towns,,,,,,unknown,,,,,,Towns Out of Bounds - Bad Pass Turnover Turnover (P1.T8),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,42,0:03:37,0:08:23,0:00:08,282,OKC,miss,,,,,,,,,,Russell Westbrook,0,,,missed,,Jump Shot,27,9,273,24.1,32.3,MISS Westbrook 27' 3PT Jump Shot,,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,42,0:03:32,0:08:28,0:00:05,283,MIN,rebound,,,,,,,,,,Karl-Anthony Towns,,,,,,rebound defensive,,,,,,Towns REBOUND (Off:2 Def:3),,
0021700074,2017-2018 Regular Season,10/27/2017,Jerami Grant,Russell Westbrook,Paul George,Steven Adams,Carmelo Anthony,Jeff Teague,Jimmy Butler,Karl-Anthony Towns,Taj Gibson,Andrew Wiggins,2,49,44,0:03:25,0:08:35,0:00:07,284,MIN,shot,,,,,,,,,,Jeff Teague,2,,,made,,Pullup Jump Shot,20,-117,158,13.3,73.2,Teague 20' Pullup Jump Shot (5 PTS),,
